,Date(UTC),Type,Amount,Balance,BTC,new_date
0,2020-07-10 07:37:16,COMMISSION_REBATE,0.00018319,500.0001832,9161.24,1594334220
1,2020-07-10 07:37:16,COMMISSION,-0.00183185,499.9983513,9161.24,1594334220
2,2020-07-10 07:37:16,COMMISSION_REBATE,0.00018319,499.9985345,9161.24,1594334220
3,2020-07-10 07:37:16,COMMISSION,-0.00183185,499.9967027,9161.24,1594334220
4,2020-07-10 07:37:16,COMMISSION_REBATE,0.00018319,499.9968859,9161.24,1594334220
5,2020-07-10 07:37:16,COMMISSION,-0.00183185,499.995054,9161.24,1594334220
6,2020-07-10 07:37:16,COMMISSION_REBATE,0.00018319,499.9952372,9161.24,1594334220
7,2020-07-10 07:37:16,COMMISSION,-0.00183185,499.9934054,9161.24,1594334220
8,2020-07-10 07:37:16,COMMISSION_REBATE,0.00018319,499.9935886,9161.24,1594334220
9,2020-07-10 07:37:16,COMMISSION,-0.00183185,499.9917567,9161.24,1594334220
10,2020-07-10 07:37:16,COMMISSION_REBATE,0.00018319,499.9919399,9161.24,1594334220
11,2020-07-10 07:37:16,COMMISSION,-0.00183185,499.990108,9161.24,1594334220
12,2020-07-10 07:37:16,COMMISSION_REBATE,0.00018319,499.9902912,9161.24,1594334220
13,2020-07-10 07:37:16,COMMISSION,-0.00183185,499.9884594,9161.24,1594334220
14,2020-07-10 07:37:16,COMMISSION_REBATE,0.00018319,499.9886426,9161.24,1594334220
15,2020-07-10 07:37:16,COMMISSION,-0.00183185,499.9868107,9161.24,1594334220
16,2020-07-10 07:37:16,COMMISSION_REBATE,0.00018319,499.9869939,9161.24,1594334220
17,2020-07-10 07:37:16,COMMISSION,-0.00183185,499.9851621,9161.24,1594334220
18,2020-07-10 07:37:16,COMMISSION_REBATE,0.00018319,499.9853453,9161.24,1594334220
19,2020-07-10 07:37:16,COMMISSION,-0.00183185,499.9835134,9161.24,1594334220
20,2020-07-10 07:37:16,COMMISSION_REBATE,0.00018319,499.9836966,9161.24,1594334220
21,2020-07-10 07:37:16,COMMISSION,-0.00183185,499.9818647,9161.24,1594334220
22,2020-07-10 07:37:16,COMMISSION_REBATE,0.00018319,499.9820479,9161.24,1594334220
23,2020-07-10 07:37:16,COMMISSION,-0.00183185,499.9802161,9161.24,1594334220
24,2020-07-10 07:37:16,COMMISSION_REBATE,0.00018319,499.9803993,9161.24,1594334220
25,2020-07-10 07:37:16,COMMISSION,-0.00183185,499.9785674,9161.24,1594334220
26,2020-07-10 07:37:16,COMMISSION_REBATE,0.00018319,499.9787506,9161.24,1594334220
27,2020-07-10 07:37:16,COMMISSION,-0.00183185,499.9769188,9161.24,1594334220
28,2020-07-10 07:37:16,COMMISSION_REBATE,0.00018319,499.977102,9161.24,1594334220
29,2020-07-10 07:37:16,COMMISSION,-0.00183185,499.9752701,9161.24,1594334220
30,2020-07-10 07:37:16,COMMISSION_REBATE,0.00018319,499.9754533,9161.24,1594334220
31,2020-07-10 07:37:16,COMMISSION,-0.00183185,499.9736214,9161.24,1594334220
32,2020-07-10 07:37:16,COMMISSION_REBATE,0.00018319,499.9738046,9161.24,1594334220
33,2020-07-10 07:37:16,COMMISSION,-0.00183185,499.9719728,9161.24,1594334220
34,2020-07-10 07:37:16,COMMISSION_REBATE,0.00018319,499.972156,9161.24,1594334220
35,2020-07-10 07:37:16,COMMISSION,-0.00183185,499.9703241,9161.24,1594334220
36,2020-07-10 07:37:16,COMMISSION_REBATE,0.00018319,499.9705073,9161.24,1594334220
37,2020-07-10 07:37:16,COMMISSION,-0.00183185,499.9686755,9161.24,1594334220
38,2020-07-10 07:37:16,COMMISSION_REBATE,0.00018319,499.9688587,9161.24,1594334220
39,2020-07-10 07:37:16,COMMISSION,-0.00183185,499.9670268,9161.24,1594334220
40,2020-07-10 07:37:16,COMMISSION_REBATE,0.00018319,499.96721,9161.24,1594334220
41,2020-07-10 07:37:16,COMMISSION,-0.00183185,499.9653781,9161.24,1594334220
42,2020-07-10 07:37:16,COMMISSION_REBATE,0.00018319,499.9655613,9161.24,1594334220
43,2020-07-10 07:37:16,COMMISSION,-0.00183185,499.9637295,9161.24,1594334220
44,2020-07-10 07:37:19,COMMISSION_REBATE,0.00018317,499.9639127,9161.24,1594334220
45,2020-07-10 07:37:19,COMMISSION,-0.00183173,499.9620809,9161.24,1594334220
46,2020-07-10 07:37:19,COMMISSION_REBATE,0.00018317,499.9622641,9161.24,1594334220
47,2020-07-10 07:37:19,COMMISSION,-0.00183173,499.9604324,9161.24,1594334220
48,2020-07-10 07:37:19,COMMISSION_REBATE,0.00018317,499.9606155,9161.24,1594334220
49,2020-07-10 07:37:19,COMMISSION,-0.00183173,499.9587838,9161.24,1594334220
50,2020-07-10 07:37:19,COMMISSION_REBATE,0.00018317,499.958967,9161.24,1594334220
51,2020-07-10 07:37:19,COMMISSION,-0.00183173,499.9571352,9161.24,1594334220
52,2020-07-10 07:37:19,COMMISSION_REBATE,0.00018317,499.9573184,9161.24,1594334220
53,2020-07-10 07:37:19,COMMISSION,-0.00183173,499.9554867,9161.24,1594334220
54,2020-07-10 07:37:19,COMMISSION_REBATE,0.00018317,499.9556699,9161.24,1594334220
55,2020-07-10 07:37:19,COMMISSION,-0.00183173,499.9538381,9161.24,1594334220
56,2020-07-10 07:37:19,COMMISSION_REBATE,0.00018317,499.9540213,9161.24,1594334220
57,2020-07-10 07:37:19,COMMISSION,-0.00183173,499.9521896,9161.24,1594334220
58,2020-07-10 07:37:19,COMMISSION_REBATE,0.00018317,499.9523727,9161.24,1594334220
59,2020-07-10 07:37:19,COMMISSION,-0.00183173,499.950541,9161.24,1594334220
60,2020-07-10 07:37:19,COMMISSION_REBATE,0.00018317,499.9507242,9161.24,1594334220
61,2020-07-10 07:37:19,COMMISSION,-0.00183173,499.9488924,9161.24,1594334220
62,2020-07-10 07:37:19,COMMISSION_REBATE,0.00018317,499.9490756,9161.24,1594334220
63,2020-07-10 07:37:19,COMMISSION,-0.00183173,499.9472439,9161.24,1594334220
64,2020-07-10 07:37:19,COMMISSION_REBATE,0.00018317,499.9474271,9161.24,1594334220
65,2020-07-10 07:37:19,COMMISSION,-0.00183173,499.9455953,9161.24,1594334220
66,2020-07-10 07:37:19,COMMISSION_REBATE,0.00018317,499.9457785,9161.24,1594334220
67,2020-07-10 07:37:19,COMMISSION,-0.00183173,499.9439468,9161.24,1594334220
68,2020-07-10 07:37:19,COMMISSION_REBATE,0.00018317,499.9441299,9161.24,1594334220
69,2020-07-10 07:37:19,COMMISSION,-0.00183173,499.9422982,9161.24,1594334220
70,2020-07-10 07:37:19,COMMISSION_REBATE,0.00018317,499.9424814,9161.24,1594334220
71,2020-07-10 07:37:19,COMMISSION,-0.00183173,499.9406496,9161.24,1594334220
72,2020-07-10 07:37:19,COMMISSION_REBATE,0.00018317,499.9408328,9161.24,1594334220
73,2020-07-10 07:37:19,COMMISSION,-0.00183173,499.9390011,9161.24,1594334220
74,2020-07-10 07:37:19,COMMISSION_REBATE,0.00018317,499.9391843,9161.24,1594334220
75,2020-07-10 07:37:19,COMMISSION,-0.00183173,499.9373525,9161.24,1594334220
76,2020-07-10 07:37:19,COMMISSION_REBATE,0.00018317,499.9375357,9161.24,1594334220
77,2020-07-10 07:37:19,COMMISSION,-0.00183173,499.935704,9161.24,1594334220
78,2020-07-10 07:37:19,COMMISSION_REBATE,0.00018317,499.9358871,9161.24,1594334220
79,2020-07-10 07:37:19,COMMISSION,-0.00183173,499.9340554,9161.24,1594334220
80,2020-07-10 07:37:19,COMMISSION_REBATE,0.00018317,499.9342386,9161.24,1594334220
81,2020-07-10 07:37:19,COMMISSION,-0.00183173,499.9324068,9161.24,1594334220
82,2020-07-10 07:37:19,COMMISSION_REBATE,0.00018317,499.93259,9161.24,1594334220
83,2020-07-10 07:37:19,COMMISSION,-0.00183173,499.9307583,9161.24,1594334220
84,2020-07-10 07:37:19,COMMISSION_REBATE,0.00018317,499.9309415,9161.24,1594334220
85,2020-07-10 07:37:19,COMMISSION,-0.00183173,499.9291097,9161.24,1594334220
86,2020-07-10 07:37:19,COMMISSION_REBATE,0.00018317,499.9292929,9161.24,1594334220
87,2020-07-10 07:37:19,COMMISSION,-0.00183173,499.9274612,9161.24,1594334220
88,2020-07-10 07:37:19,COMMISSION_REBATE,0.00018317,499.9276443,9161.24,1594334220
89,2020-07-10 07:37:19,COMMISSION,-0.00183173,499.9258126,9161.24,1594334220
90,2020-07-10 07:37:19,COMMISSION_REBATE,0.00018317,499.9259958,9161.24,1594334220
91,2020-07-10 07:37:19,COMMISSION,-0.00183173,499.924164,9161.24,1594334220
92,2020-07-10 07:37:19,COMMISSION_REBATE,0.00018317,499.9243472,9161.24,1594334220
93,2020-07-10 07:37:19,COMMISSION,-0.00183173,499.9225155,9161.24,1594334220
94,2020-07-10 07:37:24,COMMISSION_REBATE,0.00018317,499.9226987,9161.24,1594334220
95,2020-07-10 07:37:24,COMMISSION,-0.00183165,499.920867,9161.24,1594334220
96,2020-07-10 07:37:24,COMMISSION_REBATE,0.00018317,499.9210502,9161.24,1594334220
97,2020-07-10 07:37:24,COMMISSION,-0.00183165,499.9192185,9161.24,1594334220
98,2020-07-10 07:37:24,COMMISSION_REBATE,0.00018317,499.9194017,9161.24,1594334220
99,2020-07-10 07:37:24,COMMISSION,-0.00183165,499.91757,9161.24,1594334220
100,2020-07-10 07:37:24,COMMISSION_REBATE,0.00018317,499.9177532,9161.24,1594334220
101,2020-07-10 07:37:24,COMMISSION,-0.00183165,499.9159216,9161.24,1594334220
102,2020-07-10 07:37:24,COMMISSION_REBATE,0.00018317,499.9161047,9161.24,1594334220
103,2020-07-10 07:37:24,COMMISSION,-0.00183165,499.9142731,9161.24,1594334220
104,2020-07-10 07:37:24,COMMISSION_REBATE,0.00018317,499.9144563,9161.24,1594334220
105,2020-07-10 07:37:24,COMMISSION,-0.00183165,499.9126246,9161.24,1594334220
106,2020-07-10 07:37:24,COMMISSION_REBATE,0.00018317,499.9128078,9161.24,1594334220
107,2020-07-10 07:37:24,COMMISSION,-0.00183165,499.9109761,9161.24,1594334220
108,2020-07-10 07:37:24,COMMISSION_REBATE,0.00018317,499.9111593,9161.24,1594334220
109,2020-07-10 07:37:24,COMMISSION,-0.00183165,499.9093276,9161.24,1594334220
110,2020-07-10 07:37:24,COMMISSION_REBATE,0.00018317,499.9095108,9161.24,1594334220
111,2020-07-10 07:37:24,COMMISSION,-0.00183165,499.9076792,9161.24,1594334220
112,2020-07-10 07:37:24,COMMISSION_REBATE,0.00018317,499.9078623,9161.24,1594334220
113,2020-07-10 07:37:24,COMMISSION,-0.00183165,499.9060307,9161.24,1594334220
114,2020-07-10 07:37:24,COMMISSION_REBATE,0.00018317,499.9062139,9161.24,1594334220
115,2020-07-10 07:37:24,COMMISSION,-0.00183165,499.9043822,9161.24,1594334220
116,2020-07-10 07:37:24,COMMISSION_REBATE,0.00018317,499.9045654,9161.24,1594334220
117,2020-07-10 07:37:24,COMMISSION,-0.00183165,499.9027337,9161.24,1594334220
118,2020-07-10 07:37:24,COMMISSION_REBATE,0.00018317,499.9029169,9161.24,1594334220
119,2020-07-10 07:37:24,COMMISSION,-0.00183165,499.9010852,9161.24,1594334220
120,2020-07-10 07:37:24,COMMISSION_REBATE,0.00018317,499.9012684,9161.24,1594334220
121,2020-07-10 07:37:24,COMMISSION,-0.00183165,499.8994368,9161.24,1594334220
122,2020-07-10 07:37:24,COMMISSION_REBATE,0.00018317,499.8996199,9161.24,1594334220
123,2020-07-10 07:37:24,COMMISSION,-0.00183165,499.8977883,9161.24,1594334220
124,2020-07-10 07:37:24,COMMISSION_REBATE,0.00018317,499.8979715,9161.24,1594334220
125,2020-07-10 07:37:24,COMMISSION,-0.00183165,499.8961398,9161.24,1594334220
126,2020-07-10 07:37:24,COMMISSION_REBATE,0.00018317,499.896323,9161.24,1594334220
127,2020-07-10 07:37:24,COMMISSION,-0.00183165,499.8944913,9161.24,1594334220
128,2020-07-10 07:37:24,COMMISSION_REBATE,0.00018317,499.8946745,9161.24,1594334220
129,2020-07-10 07:37:24,COMMISSION,-0.00183165,499.8928428,9161.24,1594334220
130,2020-07-10 07:37:24,COMMISSION_REBATE,0.00018317,499.893026,9161.24,1594334220
131,2020-07-10 07:37:24,COMMISSION,-0.00183165,499.8911944,9161.24,1594334220
132,2020-07-10 07:37:24,COMMISSION_REBATE,0.00018317,499.8913775,9161.24,1594334220
133,2020-07-10 07:37:24,COMMISSION,-0.00183165,499.8895459,9161.24,1594334220
134,2020-07-10 07:37:24,COMMISSION_REBATE,0.00018317,499.8897291,9161.24,1594334220
135,2020-07-10 07:37:24,COMMISSION,-0.00183165,499.8878974,9161.24,1594334220
136,2020-07-10 07:37:24,COMMISSION_REBATE,0.00018317,499.8880806,9161.24,1594334220
137,2020-07-10 07:37:24,COMMISSION,-0.00183165,499.8862489,9161.24,1594334220
138,2020-07-10 07:37:24,COMMISSION_REBATE,0.00018317,499.8864321,9161.24,1594334220
139,2020-07-10 07:37:24,COMMISSION,-0.00183165,499.8846004,9161.24,1594334220
140,2020-07-10 07:37:24,COMMISSION_REBATE,0.00018317,499.8847836,9161.24,1594334220
141,2020-07-10 07:37:24,COMMISSION,-0.00183165,499.882952,9161.24,1594334220
142,2020-07-10 07:37:24,COMMISSION_REBATE,0.00018317,499.8831351,9161.24,1594334220
143,2020-07-10 07:37:24,COMMISSION,-0.00183165,499.8813035,9161.24,1594334220
144,2020-07-10 07:37:24,COMMISSION_REBATE,0.00018317,499.8814867,9161.24,1594334220
145,2020-07-10 07:37:24,COMMISSION,-0.00183165,499.879655,9161.24,1594334220
146,2020-07-10 07:37:24,COMMISSION_REBATE,0.00018318,499.8798382,9161.24,1594334220
147,2020-07-10 07:37:24,COMMISSION,-0.00183175,499.8780064,9161.24,1594334220
148,2020-07-10 07:37:24,COMMISSION_REBATE,0.00018318,499.8781896,9161.24,1594334220
149,2020-07-10 07:37:24,COMMISSION,-0.00183175,499.8763579,9161.24,1594334220
150,2020-07-10 07:37:24,COMMISSION_REBATE,0.00018318,499.876541,9161.24,1594334220
151,2020-07-10 07:37:24,COMMISSION,-0.00183175,499.8747093,9161.24,1594334220
152,2020-07-10 07:37:24,COMMISSION_REBATE,0.00018318,499.8748925,9161.24,1594334220
153,2020-07-10 07:37:24,COMMISSION,-0.00183175,499.8730607,9161.24,1594334220
154,2020-07-10 07:37:24,COMMISSION_REBATE,0.00018318,499.8732439,9161.24,1594334220
155,2020-07-10 07:37:24,COMMISSION,-0.00183175,499.8714122,9161.24,1594334220
156,2020-07-10 07:37:24,COMMISSION_REBATE,0.00018318,499.8715953,9161.24,1594334220
157,2020-07-10 07:37:24,COMMISSION,-0.00183175,499.8697636,9161.24,1594334220
158,2020-07-10 07:37:24,COMMISSION_REBATE,0.00018318,499.8699468,9161.24,1594334220
159,2020-07-10 07:37:24,COMMISSION,-0.00183175,499.868115,9161.24,1594334220
160,2020-07-10 07:37:24,COMMISSION_REBATE,0.00018318,499.8682982,9161.24,1594334220
161,2020-07-10 07:37:24,COMMISSION,-0.00183175,499.8664664,9161.24,1594334220
162,2020-07-10 07:37:24,COMMISSION_REBATE,0.00018318,499.8666496,9161.24,1594334220
163,2020-07-10 07:37:24,COMMISSION,-0.00183175,499.8648179,9161.24,1594334220
164,2020-07-10 07:37:24,COMMISSION_REBATE,0.00018318,499.8650011,9161.24,1594334220
165,2020-07-10 07:37:24,COMMISSION,-0.00183175,499.8631693,9161.24,1594334220
166,2020-07-10 07:37:24,COMMISSION_REBATE,0.00018318,499.8633525,9161.24,1594334220
167,2020-07-10 07:37:24,COMMISSION,-0.00183175,499.8615207,9161.24,1594334220
168,2020-07-10 07:37:24,COMMISSION_REBATE,0.00018318,499.8617039,9161.24,1594334220
169,2020-07-10 07:37:24,COMMISSION,-0.00183175,499.8598722,9161.24,1594334220
170,2020-07-10 07:37:24,COMMISSION_REBATE,0.00018318,499.8600553,9161.24,1594334220
171,2020-07-10 07:37:24,COMMISSION,-0.00183175,499.8582236,9161.24,1594334220
172,2020-07-10 07:37:24,COMMISSION_REBATE,0.00018318,499.8584068,9161.24,1594334220
173,2020-07-10 07:37:24,COMMISSION,-0.00183175,499.856575,9161.24,1594334220
174,2020-07-10 07:37:24,COMMISSION_REBATE,0.00018318,499.8567582,9161.24,1594334220
175,2020-07-10 07:37:24,COMMISSION,-0.00183175,499.8549265,9161.24,1594334220
176,2020-07-10 07:37:24,COMMISSION_REBATE,0.00018318,499.8551096,9161.24,1594334220
177,2020-07-10 07:37:24,COMMISSION,-0.00183175,499.8532779,9161.24,1594334220
178,2020-07-10 07:37:26,COMMISSION_REBATE,0.00018318,499.8534611,9161.24,1594334220
179,2020-07-10 07:37:26,COMMISSION,-0.00183176,499.8516293,9161.24,1594334220
180,2020-07-10 07:37:26,COMMISSION_REBATE,0.00018318,499.8518125,9161.24,1594334220
181,2020-07-10 07:37:26,COMMISSION,-0.00183176,499.8499807,9161.24,1594334220
182,2020-07-10 07:37:44,COMMISSION_REBATE,0.00018318,499.8501639,9161.24,1594334220
183,2020-07-10 07:37:44,COMMISSION,-0.00183176,499.8483321,9161.24,1594334220
184,2020-07-10 07:37:44,COMMISSION_REBATE,0.00018318,499.8485153,9161.24,1594334220
185,2020-07-10 07:37:44,COMMISSION,-0.00183176,499.8466836,9161.24,1594334220
186,2020-07-10 07:37:44,COMMISSION_REBATE,0.00018318,499.8468667,9161.24,1594334220
187,2020-07-10 07:37:44,COMMISSION,-0.00183176,499.845035,9161.24,1594334220
188,2020-07-10 07:37:44,COMMISSION_REBATE,0.00018318,499.8452182,9161.24,1594334220
189,2020-07-10 07:37:44,COMMISSION,-0.00183176,499.8433864,9161.24,1594334220
190,2020-07-10 07:39:00,COMMISSION_REBATE,0.01538759,499.858774,9160.43,1594334340
191,2020-07-10 07:39:00,COMMISSION,-0.1538759,499.7048981,9160.43,1594334340
192,2020-07-10 07:39:00,REALIZED_PNL,0.0235421,499.7284402,9160.43,1594334340
193,2020-07-10 07:39:00,COMMISSION_REBATE,0.01941767,499.7478579,9160.43,1594334340
194,2020-07-10 07:39:00,COMMISSION,-0.19417673,499.5536811,9160.43,1594334340
195,2020-07-10 07:39:00,REALIZED_PNL,0.02970789,499.583389,9160.43,1594334340
196,2020-07-10 07:52:44,COMMISSION_REBATE,0.000183,499.583572,9150,1594335120
197,2020-07-10 07:52:44,COMMISSION,-0.00183003,499.581742,9150,1594335120
198,2020-07-10 07:52:44,COMMISSION_REBATE,0.000183,499.581925,9150,1594335120
199,2020-07-10 07:52:44,COMMISSION,-0.00183003,499.580095,9150,1594335120
200,2020-07-10 07:52:44,COMMISSION_REBATE,0.000183,499.580278,9150,1594335120
201,2020-07-10 07:52:44,COMMISSION,-0.00183003,499.5784479,9150,1594335120
202,2020-07-10 07:52:44,COMMISSION_REBATE,0.000183,499.5786309,9150,1594335120
203,2020-07-10 07:52:44,COMMISSION,-0.00183003,499.5768009,9150,1594335120
204,2020-07-10 07:52:44,COMMISSION_REBATE,0.000183,499.5769839,9150,1594335120
205,2020-07-10 07:52:44,COMMISSION,-0.00183003,499.5751539,9150,1594335120
206,2020-07-10 07:52:44,COMMISSION_REBATE,0.000183,499.5753369,9150,1594335120
207,2020-07-10 07:52:44,COMMISSION,-0.00183003,499.5735068,9150,1594335120
208,2020-07-10 07:52:44,COMMISSION_REBATE,0.000183,499.5736898,9150,1594335120
209,2020-07-10 07:52:44,COMMISSION,-0.00183003,499.5718598,9150,1594335120
210,2020-07-10 07:52:44,COMMISSION_REBATE,0.000183,499.5720428,9150,1594335120
211,2020-07-10 07:52:44,COMMISSION,-0.00183003,499.5702128,9150,1594335120
212,2020-07-10 07:52:44,COMMISSION_REBATE,0.000183,499.5703958,9150,1594335120
213,2020-07-10 07:52:44,COMMISSION,-0.00183003,499.5685658,9150,1594335120
214,2020-07-10 07:52:44,COMMISSION_REBATE,0.000183,499.5687488,9150,1594335120
215,2020-07-10 07:52:44,COMMISSION,-0.00183,499.5669188,9150,1594335120
216,2020-07-10 07:52:44,COMMISSION_REBATE,0.000183,499.5671018,9150,1594335120
217,2020-07-10 07:52:44,COMMISSION,-0.00183,499.5652718,9150,1594335120
218,2020-07-10 07:52:44,COMMISSION_REBATE,0.000183,499.5654548,9150,1594335120
219,2020-07-10 07:52:44,COMMISSION,-0.00183,499.5636248,9150,1594335120
220,2020-07-10 07:52:44,COMMISSION_REBATE,0.000183,499.5638078,9150,1594335120
221,2020-07-10 07:52:44,COMMISSION,-0.00183,499.5619778,9150,1594335120
222,2020-07-10 07:52:44,COMMISSION_REBATE,0.000183,499.5621608,9150,1594335120
223,2020-07-10 07:52:44,COMMISSION,-0.00183,499.5603308,9150,1594335120
224,2020-07-10 07:52:44,COMMISSION_REBATE,0.000183,499.5605138,9150,1594335120
225,2020-07-10 07:52:44,COMMISSION,-0.00183,499.5586838,9150,1594335120
226,2020-07-10 07:52:44,COMMISSION_REBATE,0.000183,499.5588668,9150,1594335120
227,2020-07-10 07:52:44,COMMISSION,-0.00183,499.5570368,9150,1594335120
228,2020-07-10 07:52:44,COMMISSION_REBATE,0.000183,499.5572198,9150,1594335120
229,2020-07-10 07:52:44,COMMISSION,-0.00183,499.5553898,9150,1594335120
230,2020-07-10 07:52:44,COMMISSION_REBATE,0.000183,499.5555728,9150,1594335120
231,2020-07-10 07:52:44,COMMISSION,-0.00183,499.5537428,9150,1594335120
232,2020-07-10 07:52:44,COMMISSION_REBATE,0.000183,499.5539258,9150,1594335120
233,2020-07-10 07:52:44,COMMISSION,-0.00183,499.5520958,9150,1594335120
234,2020-07-10 07:52:44,COMMISSION_REBATE,0.000183,499.5522788,9150,1594335120
235,2020-07-10 07:52:44,COMMISSION,-0.00183,499.5504488,9150,1594335120
236,2020-07-10 07:52:44,COMMISSION_REBATE,0.000183,499.5506318,9150,1594335120
237,2020-07-10 07:52:44,COMMISSION,-0.00183,499.5488018,9150,1594335120
238,2020-07-10 07:52:44,COMMISSION_REBATE,0.000183,499.5489848,9150,1594335120
239,2020-07-10 07:52:44,COMMISSION,-0.00183,499.5471548,9150,1594335120
240,2020-07-10 07:52:44,COMMISSION_REBATE,0.000183,499.5473378,9150,1594335120
241,2020-07-10 07:52:44,COMMISSION,-0.00183,499.5455078,9150,1594335120
242,2020-07-10 07:52:44,COMMISSION_REBATE,0.000183,499.5456908,9150,1594335120
243,2020-07-10 07:52:44,COMMISSION,-0.00183,499.5438608,9150,1594335120
244,2020-07-10 07:52:44,COMMISSION_REBATE,0.000183,499.5440438,9150,1594335120
245,2020-07-10 07:52:44,COMMISSION,-0.00183,499.5422138,9150,1594335120
246,2020-07-10 07:52:44,COMMISSION_REBATE,0.000183,499.5423968,9150,1594335120
247,2020-07-10 07:52:44,COMMISSION,-0.00183,499.5405668,9150,1594335120
248,2020-07-10 07:52:44,COMMISSION_REBATE,0.000183,499.5407498,9150,1594335120
249,2020-07-10 07:52:44,COMMISSION,-0.00183,499.5389198,9150,1594335120
250,2020-07-10 07:52:44,COMMISSION_REBATE,0.000183,499.5391028,9150,1594335120
251,2020-07-10 07:52:44,COMMISSION,-0.00183,499.5372728,9150,1594335120
252,2020-07-10 07:52:44,COMMISSION_REBATE,0.000183,499.5374558,9150,1594335120
253,2020-07-10 07:52:44,COMMISSION,-0.00183,499.5356258,9150,1594335120
254,2020-07-10 07:52:44,COMMISSION_REBATE,0.000183,499.5358088,9150,1594335120
255,2020-07-10 07:52:44,COMMISSION,-0.00183,499.5339788,9150,1594335120
256,2020-07-10 07:52:44,COMMISSION_REBATE,0.000183,499.5341618,9150,1594335120
257,2020-07-10 07:52:44,COMMISSION,-0.00183,499.5323318,9150,1594335120
258,2020-07-10 07:52:44,COMMISSION_REBATE,0.000183,499.5325148,9150,1594335120
259,2020-07-10 07:52:44,COMMISSION,-0.00183,499.5306848,9150,1594335120
260,2020-07-10 07:52:44,COMMISSION_REBATE,0.000183,499.5308678,9150,1594335120
261,2020-07-10 07:52:44,COMMISSION,-0.00183,499.5290378,9150,1594335120
262,2020-07-10 07:52:44,COMMISSION_REBATE,0.000183,499.5292208,9150,1594335120
263,2020-07-10 07:52:44,COMMISSION,-0.00183,499.5273908,9150,1594335120
264,2020-07-10 07:52:44,COMMISSION_REBATE,0.000183,499.5275738,9150,1594335120
265,2020-07-10 07:52:44,COMMISSION,-0.00183,499.5257438,9150,1594335120
266,2020-07-10 07:52:44,COMMISSION_REBATE,0.000183,499.5259268,9150,1594335120
267,2020-07-10 07:52:44,COMMISSION,-0.00183,499.5240968,9150,1594335120
268,2020-07-10 07:52:44,COMMISSION_REBATE,0.000183,499.5242798,9150,1594335120
269,2020-07-10 07:52:44,COMMISSION,-0.00183,499.5224498,9150,1594335120
270,2020-07-10 07:52:44,COMMISSION_REBATE,0.000183,499.5226328,9150,1594335120
271,2020-07-10 07:52:44,COMMISSION,-0.00183,499.5208028,9150,1594335120
272,2020-07-10 07:52:44,COMMISSION_REBATE,0.000183,499.5209858,9150,1594335120
273,2020-07-10 07:52:44,COMMISSION,-0.00183,499.5191558,9150,1594335120
274,2020-07-10 07:52:44,COMMISSION_REBATE,0.000183,499.5193388,9150,1594335120
275,2020-07-10 07:52:44,COMMISSION,-0.00183,499.5175088,9150,1594335120
276,2020-07-10 07:52:44,COMMISSION_REBATE,0.000183,499.5176918,9150,1594335120
277,2020-07-10 07:52:44,COMMISSION,-0.00183,499.5158618,9150,1594335120
278,2020-07-10 07:52:44,COMMISSION_REBATE,0.000183,499.5160448,9150,1594335120
279,2020-07-10 07:52:44,COMMISSION,-0.00183,499.5142148,9150,1594335120
280,2020-07-10 07:52:44,COMMISSION_REBATE,0.000183,499.5143978,9150,1594335120
281,2020-07-10 07:52:44,COMMISSION,-0.00183,499.5125678,9150,1594335120
282,2020-07-10 07:53:50,COMMISSION_REBATE,0.01574146,499.5283092,9152.9,1594335180
283,2020-07-10 07:53:50,COMMISSION,-0.15741457,499.3708946,9152.9,1594335180
284,2020-07-10 07:53:50,REALIZED_PNL,-0.08499,499.2859046,9152.9,1594335180
285,2020-07-10 08:29:19,COMMISSION_REBATE,0.00018349,499.2860881,9172.01,1594337340
286,2020-07-10 08:29:19,COMMISSION,-0.00183486,499.2842533,9172.01,1594337340
287,2020-07-10 08:29:21,COMMISSION_REBATE,0.00018347,499.2844367,9172.01,1594337340
288,2020-07-10 08:29:21,COMMISSION,-0.00183468,499.2826021,9172.01,1594337340
289,2020-07-10 08:29:21,REALIZED_PNL,0.00091,499.2835121,9172.01,1594337340
290,2020-07-10 08:29:37,COMMISSION_REBATE,0.00018345,499.2836955,9172.01,1594337340
291,2020-07-10 08:29:37,COMMISSION,-0.00183445,499.2818611,9172.01,1594337340
292,2020-07-10 08:29:48,COMMISSION_REBATE,0.00018343,499.2820445,9172.01,1594337340
293,2020-07-10 08:29:48,COMMISSION,-0.00183433,499.2802102,9172.01,1594337340
294,2020-07-10 08:29:49,COMMISSION_REBATE,0.00018342,499.2803936,9172.01,1594337340
295,2020-07-10 08:29:49,COMMISSION,-0.00183419,499.2785594,9172.01,1594337340
296,2020-07-10 08:30:37,COMMISSION_REBATE,0.0001835,499.2787429,9177.01,1594337400
297,2020-07-10 08:30:37,COMMISSION,-0.001835,499.2769079,9177.01,1594337400
298,2020-07-10 08:30:37,REALIZED_PNL,0.00337,499.2802779,9177.01,1594337400
299,2020-07-10 08:31:05,COMMISSION_REBATE,0.00018354,499.2804614,9180.18,1594337460
300,2020-07-10 08:31:05,COMMISSION,-0.00183542,499.278626,9180.18,1594337460
301,2020-07-10 08:31:05,COMMISSION_REBATE,0.00018353,499.2788095,9180.18,1594337460
302,2020-07-10 08:31:05,COMMISSION,-0.00183534,499.2769742,9180.18,1594337460
